,Date,Time,mavlink_system_time_t.time_unix_usec,mavlink_system_time_t.time_boot_ms,mavlink_scaled_pressure_t.press_abs,mavlink_scaled_pressure_t.press_diff,mavlink_scaled_pressure_t.temperature,mavlink_power_status_t.Vcc,mavlink_power_status_t.Vservo,mavlink_attitude_t.roll,mavlink_attitude_t.pitch,mavlink_attitude_t.yaw,mavlink_attitude_t.rollspeed,mavlink_attitude_t.pitchspeed,mavlink_attitude_t.yawspeed,mavlink_ahrs_t.omegaIx,mavlink_ahrs_t.omegaIy,mavlink_ahrs_t.omegaIz,mavlink_ahrs_t.accel_weight,mavlink_ahrs_t.renorm_val,mavlink_ahrs_t.error_rp,mavlink_ahrs_t.error_yaw,mavlink_global_position_int_t.lat,mavlink_global_position_int_t.lon,mavlink_global_position_int_t.alt,mavlink_global_position_int_t.relative_alt,mavlink_global_position_int_t.vx,mavlink_global_position_int_t.vy,mavlink_global_position_int_t.vz,mavlink_wind_t.direction,mavlink_wind_t.speed,mavlink_wind_t.speed_z,mavlink_servo_output_raw_t.servo1_raw,mavlink_servo_output_raw_t.servo2_raw,mavlink_servo_output_raw_t.servo3_raw,mavlink_servo_output_raw_t.servo4_raw,mavlink_servo_output_raw_t.servo5_raw,mavlink_servo_output_raw_t.servo6_raw,mavlink_servo_output_raw_t.servo7_raw,mavlink_servo_output_raw_t.servo8_raw,mavlink_servo_output_raw_t.servo9_raw,mavlink_servo_output_raw_t.servo10_raw,mavlink_servo_output_raw_t.servo11_raw,mavlink_servo_output_raw_t.servo12_raw,mavlink_servo_output_raw_t.servo13_raw,mavlink_servo_output_raw_t.servo14_raw,mavlink_servo_output_raw_t.servo15_raw,mavlink_servo_output_raw_t.servo16_raw,mavlink_vfr_hud_t.airspeed,mavlink_vfr_hud_t.groundspeed,mavlink_vfr_hud_t.climb,mavlink_vfr_hud_t.heading,mavlink_vfr_hud_t.throttle,mavlink_gps_raw_int_t.satellites_visible,mavlink_nav_controller_output_t.nav_roll,mavlink_nav_controller_output_t.nav_pitch,mavlink_nav_controller_output_t.alt_error,mavlink_nav_controller_output_t.aspd_error,mavlink_nav_controller_output_t.xtrack_error,mavlink_nav_controller_output_t.nav_bearing,mavlink_nav_controller_output_t.target_bearing
89288,9/12/2019, 10:05:46 ,1568260000000000.0,1862932,897.7038,0.000773048,5071,5098,4976,0.4305487,0.03575732,2.487727,-0.06613538,0.11514949999999999,0.1099277,-0.001178293,-0.0013929079999999998,-0.000324072,0,0,0.08340256,0.05529482,-7.0371002,106.9249692,1073860,149794,-994,988,88,-178.4752,4.9085730000000005,0.0,1612,1684,1532,1407,1481,1471,0,0,0,0,0,0,0,0,0,0,2.421779,14.02481,-1.557776,141,54,23,38.19,1.87,0.24,-373.2801,-17.18763,-107,-99
89301,9/12/2019, 10:05:46 ,1568260000000000.0,1863232,897.7444,0.1667496,5070,5077,4988,0.44313450000000004,0.05439066,2.551207,0.12270239999999999,0.1700683,0.1849232,-0.001172579,-0.001396651,-0.000318566,0,0,0.0852765,0.06910162,-7.0371273,106.9249926,1073700,149633,-1063,893,76,-178.58700000000002,4.90455,0.0,1603,1677,1540,1409,1476,1464,0,0,0,0,0,0,0,0,0,0,3.714889,13.8766,0.06567652,145,55,23,37.95,2.04,0.35,-384.1402,-15.028039999999999,-105,-98
89315,9/12/2019, 10:05:47 ,1568260000000000.0,1863570,897.7744,0.02525452,5069,5070,4991,0.46821359999999995,0.05811203,2.604691,0.171707,0.1188501,0.1815309,-0.001179018,-0.0014108839999999998,-0.000315525,0,0,0.09061124,0.08451752,-7.0371557,106.9250133,1073590,149528,-1135,781,40,-178.7129,4.902285,0.0,1594,1679,1548,1412,1472,1457,0,0,0,0,0,0,0,0,0,0,4.933761,13.76215,-0.5262237,149,56,23,37.69,2.23,0.47,-397.3978,-11.65508,-102,-96
89333,9/12/2019, 10:05:47 ,1568260000000000.0,1863930,897.7133,0.2011945,5068,5072,5010,0.5141724,0.06749284,2.680859,-0.05514678,0.23120929999999998,0.1887284,-0.00117498,-0.0014190320000000002,-0.00030804599999999997,0,0,0.09851209,0.10720510000000001,-7.0372188,106.9250473,1073380,149312,-1247,569,69,-178.9072,4.900962,0.0,1585,1676,1564,1415,1467,1450,0,0,0,0,0,0,0,0,0,0,5.35464,13.713339999999999,0.6375026999999999,153,58,23,37.51,2.49,0.64,-430.0464,-5.666129,-95,-93
89346,9/12/2019, 10:05:47 ,1568260000000000.0,1864230,897.8004,0.02397455,5067,5051,4935,0.4551383,0.06894673,2.7613950000000003,-0.2892313,-0.005089201,0.23184829999999998,-0.001167184,-0.001422225,-0.000301551,0,0,0.09254591,0.12275139999999998,-7.0372517,106.9250595,1073350,149286,-1308,441,9,-179.0701,4.901383999999999,0.0,1609,1678,1556,1408,1480,1469,0,0,0,0,0,0,0,0,0,0,4.147969,13.74136,0.21709920000000002,158,57,23,37.67,2.62,0.73,-460.1034,-1.803365,-91,-90
89360,9/12/2019, 10:05:48 ,1568260000000000.0,1864530,897.8115,0.05946592,5065,5106,5000,0.4209469,0.04542993,2.8155349999999997,0.02786081,0.05722609,0.2282125,-0.001158382,-0.0014195870000000001,-0.000294488,0,0,0.09280112,0.1284827,-7.0372839,106.9250682,1073380,149310,-1350,345,7,-179.2168,4.903619,0.0,1615,1684,1556,1406,1483,1473,0,0,0,0,0,0,0,0,0,0,2.45666,13.865160000000001,-3.6832519999999995,161,57,23,37.87,2.6,0.7,-474.3019,0.8905506999999999,-89,-89
89373,9/12/2019, 10:05:48 ,1568260000000000.0,1864831,897.7892,0.04100706,5065,5082,5010,0.44587209999999994,0.04111012,2.8805650000000003,-0.04654963,0.08485076,0.1548511,-0.001146663,-0.001417914,-0.000287668,0,0,0.08464881,0.14174920000000002,-7.0373222,106.9250754,1073370,149306,-1394,230,0,-179.3642,4.906299,0.0,1611,1688,1556,1407,1481,1470,0,0,0,0,0,0,0,0,0,0,1.7845060000000001,14.090929999999998,0.8213731,166,57,23,38.25,2.62,0.7,-514.0698,5.120667,-84,-87
89386,9/12/2019, 10:05:48 ,1568260000000000.0,1865150,897.8013,0.07302303,5064,5004,5010,0.36880040000000003,0.04164797,2.940152,-0.37625440000000004,0.07166510000000001,0.1535822,-0.001142465,-0.001420245,-0.00028220299999999997,0,0,0.08462962,0.1446221,-7.0373592,106.9250791,1073440,149379,-1422,128,-45,-179.4993,4.910456,0.0,1643,1680,1556,1398,1498,1495,0,0,0,0,0,0,0,0,0,0,2.572717,14.24204,0.2959237,169,56,23,38.64,2.62,0.67,-535.1717,9.439838,-80,-85
89407,9/12/2019, 10:05:49 ,1568260000000000.0,1865513,897.7526,0.3860715,5062,5077,4993,0.3548498,0.02411804,3.0981419999999997,0.3453854,0.1235656,0.29013690000000003,-0.001130734,-0.001417071,-0.000275828,0,0,0.07220047,0.1459078,-7.0373963,106.9250804,1073690,149620,-1434,39,-108,-179.6336,4.914491,0.0,1644,1677,1540,1397,1499,1496,0,0,0,0,0,0,0,0,0,0,6.277499,14.34547,0.5406046,174,55,23,38.87,2.11,0.26,-608.0071,16.84254,-73,-81
89420,9/12/2019, 10:05:49 ,1568260000000000.0,1865831,897.7419,0.3282619,5061,5064,4991,0.44398760000000004,0.03125625,-3.1061080000000003,0.4222027,0.1217548,0.19919610000000001,-0.00112047,-0.001416031,-0.000270814,0,0,0.07468557,0.1629845,-7.0374308,106.9250797,1074020,149958,-1433,-54,-145,-179.7328,4.918163,0.0,1621,1677,1532,1404,1486,1478,0,0,0,0,0,0,0,0,0,0,8.062373,14.360970000000002,1.40257,179,54,23,38.88,1.74,-0.01,-615.134,19.803620000000002,-70,-79
89433,9/12/2019, 10:05:49 ,1568260000000000.0,1866114,897.7507,0.1928104,5060,5082,4993,0.5862585,0.0360036,-3.0373740000000002,0.04156461,0.1727273,0.1393709,-0.00111445,-0.001414616,-0.00026845,0,0,0.07337888,0.17824289999999998,-7.0374681,106.9250756,1074480,150410,-1427,-187,-171,-179.769,4.919713,0.0,1575,1689,1532,1418,1461,1441,0,0,0,0,0,0,0,0,0,0,7.62542,14.41315,0.5553055,183,54,23,39.01,1.04,-0.51,-621.5942,24.22298,-65,-77
89452,9/12/2019, 10:05:49 ,1568260000000000.0,1866490,897.6038,0.3156599,5059,5104,4935,0.6517529000000001,0.0560679,-2.966133,0.02475156,0.36002490000000004,0.1304415,-0.001106245,-0.0014156070000000001,-0.000266407,0,0,0.08538765,0.21831230000000001,-7.0375386,106.9250570,1075240,151176,-1388,-473,-94,-179.8258,4.921279,0.0,1561,1685,1532,1422,1453,1431,0,0,0,0,0,0,0,0,0,0,7.135547,14.578870000000002,2.024371,187,54,23,39.39,0.05,-1.19,-640.572,31.458709999999996,-58,-73
89465,9/12/2019, 10:05:50 ,1568260000000000.0,1866771,897.6144,0.2577627,5058,5101,4993,0.6402436,0.07576759,-2.889431,-0.08611315,0.08258516,0.1871325,-0.0011029219999999999,-0.001416564,-0.000263282,0,0,0.08878960000000001,0.2434407,-7.0375761,106.9250409,1075470,151402,-1338,-639,-68,-179.8762,4.925275,0.0,1568,1663,1524,1420,1457,1436,0,0,0,0,0,0,0,0,0,0,7.503458,14.71463,2.654603,192,54,23,39.59,-0.19,-1.34,-648.9451,34.27507,-55,-72
89478,9/12/2019, 10:05:50 ,1568260000000000.0,1867113,897.5687,0.23278829999999998,5058,5070,5010,0.536267,0.04153978,-2.819408,-0.09208804,0.01831475,0.2502654,-0.001098072,-0.0014194479999999998,-0.00025952,0,0,0.09979431,0.2530504,-7.0376075,106.9250236,1075620,151557,-1296,-758,-37,-179.9677,4.931634,0.0,1594,1665,1500,1412,1472,1457,0,0,0,0,0,0,0,0,0,0,6.263935,14.918729999999998,0.39830079999999995,196,51,23,40.08,-0.51,-1.53,-651.5062,38.32708,-50,-69
89497,9/12/2019, 10:05:50 ,1568260000000000.0,1867469,897.5519,0.39772199999999996,5055,5101,4969,0.5574366,0.02124511,-2.736736,-0.03460766,0.1966214,0.26659640000000007,-0.001092678,-0.001421011,-0.000253901,0,0,0.10104049999999999,0.26825809999999994,-7.0376381,106.9250041,1075610,151542,-1263,-831,53,179.9243,4.941873,0.0,1575,1685,1492,1418,1461,1442,0,0,0,0,0,0,0,0,0,0,7.0037970000000005,15.07306,1.6001610000000002,200,49,23,40.75,-0.5,-1.45,-679.1107,44.7947,-45,-66
89512,9/12/2019, 10:05:51 ,1568260000000000.0,1867813,897.5811,0.1931146,5055,5090,4988,0.6489539000000001,-0.00028134599999999997,-2.625223,0.2007185,0.19797520000000002,0.3114759,-0.00108655,-0.001421999,-0.000251043,0,0,0.1024865,0.29700429999999994,-7.0376991,106.9249529,1075330,151269,-1104,-1141,73,179.8534,4.947682,0.0,1563,1704,1516,1421,1455,1432,0,0,0,0,0,0,0,0,0,0,5.705935,15.94561,-1.5174450000000002,214,53,23,41.57,-0.35,-1.3,-691.5914,48.3903,-45,-63
89526,9/12/2019, 10:05:51 ,1568260000000000.0,1868171,897.6616,0.16755920000000002,5053,5069,4998,0.7013729999999999,-0.01196409,-2.509736,0.04552443,0.2275393,0.2550591,-0.001081598,-0.0014220779999999998,-0.000248359,0,0,0.1133373,0.3381441,-7.0377262,106.9249206,1075110,151045,-994,-1314,90,179.8077,4.953442,0.0,1562,1713,1540,1422,1454,1431,0,0,0,0,0,0,0,0,0,0,4.858869,16.73797,-1.774874,221,54,23,42.13,-0.19,-1.16,-691.2668,50.61668,-45,-61
89545,9/12/2019, 10:05:52 ,1568260000000000.0,1868490,897.6265,0.39876409999999995,5053,5098,4988,0.5638633000000001,-0.0012869189999999999,-2.317575,-0.4847138,0.15221300000000001,0.32340050000000004,-0.001077674,-0.001425291,-0.000247076,0,0,0.11452439999999998,0.3581817,-7.0377500,106.9248843,1074870,150801,-879,-1463,90,179.7516,4.958648,0.0,1587,1701,1524,1414,1468,1451,0,0,0,0,0,0,0,0,0,0,6.396369,17.231370000000002,0.09811568,226,53,23,43.02,0.32,-0.73,-768.9102,55.447919999999996,-45,-57
89558,9/12/2019, 10:05:52 ,1568260000000000.0,1868752,897.6475,0.3061543,5052,5104,4858,0.48052870000000003,-0.02096127,-2.213446,-0.15851400000000002,0.1471067,0.3922492,-0.001074393,-0.001425911,-0.00024513,0,0,0.1210296,0.3688789,-7.0377699,106.9248472,1074670,150604,-780,-1569,66,179.7125,4.96477,0.0,1622,1690,1508,1404,1487,1479,0,0,0,0,0,0,0,0,0,0,7.524678,17.69661,-0.6210613,233,50,23,43.04,0.49,-0.59,-796.7306,57.09544,-45,-56
89572,9/12/2019, 10:05:52 ,1568260000000000.0,1869131,897.6862,0.360702,5050,5074,5005,0.5905226,-0.01707211,-2.073963,0.5826026999999999,0.3827815,0.35993990000000003,-0.001071259,-0.0014286429999999998,-0.000245843,0,0,0.10957449999999999,0.3890426,-7.0377883,106.9248055,1074540,150472,-677,-1647,64,179.6782,4.965066,0.0,1623,1694,1500,1404,1487,1479,0,0,0,0,0,0,0,0,0,0,8.647583000000001,17.94383,-0.6813292,242,53,23,42.66,0.68,-0.44,-813.0688,59.26615,-45,-53
89587,9/12/2019, 10:05:52 ,1568260000000000.0,1869432,897.7532,0.4384969,5050,5011,4986,0.6155015,-0.005816405,-1.960059,0.2162281,0.1485505,0.2269087,-0.001067817,-0.0014305429999999998,-0.00024884099999999997,0,0,0.10863579999999999,0.4092179,-7.0378147,106.9247196,1074070,150003,-372,-1798,76,179.6471,4.960454,0.0,1582,1708,1548,1416,1465,1447,0,0,0,0,0,0,0,0,0,0,8.436458,18.33584,-1.657257,248,56,23,41.72,1.05,-0.16,-783.5537,61.05839,-45,-50
89604,9/12/2019, 10:05:53 ,1568260000000000.0,1869750,897.7542,0.3484727,5049,5066,4981,0.6688552,-0.0035182190000000004,-1.888209,0.1142952,0.2136306,0.1697631,-0.001063188,-0.001428531,-0.00025116200000000003,0,0,0.11373499999999999,0.42717330000000003,-7.0378212,106.9246719,1073840,149775,-172,-1876,69,179.6205,4.956447,0.0,1564,1710,1572,1421,1455,1433,0,0,0,0,0,0,0,0,0,0,8.502645,18.88649,-1.20174,253,59,23,39.67,1.5,0.17,-790.8104,62.50553000000001,-45,-47
89618,9/12/2019, 10:05:53 ,1568260000000000.0,1870090,897.7637,0.38034029999999996,5047,5077,4940,0.6805631,0.03076666,-1.801575,-0.22669160000000002,0.3197719,0.1492291,-0.001057698,-0.001427909,-0.000252967,0,0,0.11522239999999999,0.4411393,-7.0378224,106.9246221,1073630,149567,51,-1936,47,179.5736,4.956591,0.0,1563,1692,1580,1421,1455,1432,0,0,0,0,0,0,0,0,0,0,8.860166,19.48262,0.1902473,259,60,23,37.38,1.82,0.4,-792.6110000000001,62.806090000000005,-45,-44
89631,9/12/2019, 10:05:53 ,1568260000000000.0,1870391,897.7825,0.42168590000000006,5046,5086,5008,0.624011,0.0656153,-1.7027860000000001,-0.3077634,0.25490419999999997,0.16395279999999998,-0.0010529889999999998,-0.001429079,-0.000253745,0,0,0.121955,0.4475768,-7.0378176,106.9245679,1073490,149425,246,-1965,45,179.5335,4.961206,0.0,1565,1674,1580,1421,1456,1434,0,0,0,0,0,0,0,0,0,0,9.002953999999999,19.89455,0.06573678,264,59,23,35.56,1.98,0.5,-807.427,62.60572,-45,-42
89649,9/12/2019, 10:05:54 ,1568260000000000.0,1870751,897.812,0.4429139,5044,5043,4988,0.5297259,0.07017015,-1.625071,-0.2746437,0.12108250000000001,0.2532753,-0.001048994,-0.001428246,-0.000251592,0,0,0.11071860000000001,0.44686809999999993,-7.0378087,106.9245169,1073400,149339,413,-1969,18,179.5356,4.970548,0.0,1582,1667,1564,1416,1465,1447,0,0,0,0,0,0,0,0,0,0,9.28267,20.22891,-0.28231409999999996,269,57,23,30.21,2.29,0.68,-821.748,60.50179,-45,-36
89662,9/12/2019, 10:05:54 ,1568260000000000.0,1871032,897.8212,0.44875640000000006,5044,5107,4995,0.45681759999999993,0.05599912,-1.531887,-0.1429552,0.12895630000000002,0.2734495,-0.001042405,-0.001426994,-0.000251556,0,0,0.10740710000000002,0.447773,-7.0377960,106.9244657,1073370,149308,540,-1957,17,179.5075,4.9772870000000005,0.0,1579,1669,1548,1417,1463,1445,0,0,0,0,0,0,0,0,0,0,9.260031,20.38356,-0.88897,273,56,23,28.7,2.35,0.73,-852.1141,58.77635,-45,-33
89675,9/12/2019, 10:05:54 ,1568260000000000.0,1871330,897.8201,0.3148382,5043,5085,4995,0.441442,0.04591234,-1.451093,0.19414279999999998,0.02102371,0.2724823,-0.0010405310000000001,-0.001428042,-0.000252634,0,0,0.11254949999999998,0.4490938,-7.0377804,106.9244154,1073320,149259,659,-1936,8,179.4888,4.979906,0.0,1565,1673,1548,1421,1455,1434,0,0,0,0,0,0,0,0,0,0,9.00393,20.58094,-0.009256539,279,57,23,24.59,2.43,0.75,-844.9517,57.40713,-46,-31
89688,9/12/2019, 10:05:55 ,1568260000000000.0,1871650,897.8382,0.3817683,5042,5090,4981,0.47246409999999994,0.04330455,-1.368049,-0.5115237,0.23357979999999998,0.1920419,-0.001034414,-0.00142565,-0.000254526,0,0,0.09903249,0.453068,-7.0377617,106.9243661,1073280,149213,769,-1913,34,179.4481,4.981318,0.0,1552,1672,1564,1425,1448,1423,0,0,0,0,0,0,0,0,0,0,8.698739,20.76758,0.02030746,284,57,23,19.09,2.56,0.84,-836.7825,55.02491,-49,-28
89703,9/12/2019, 10:05:55 ,1568260000000000.0,1871969,897.8312,0.46059300000000003,5040,5096,4995,0.4061298,0.04827046,-1.289966,-0.10126460000000001,0.15085839999999998,0.2147224,-0.001033198,-0.00142639,-0.000256659,0,0,0.09585964,0.4541505,-7.0377151,106.9242696,1073160,149092,990,-1832,11,179.421,4.980371,0.0,1534,1669,1556,1430,1438,1409,0,0,0,0,0,0,0,0,0,0,9.423594,20.83156,1.099202,288,57,23,14.9,2.65,0.88,-822.2841,53.19928,-50,-25
89716,9/12/2019, 10:05:55 ,1568260000000000.0,1872269,897.8453,0.44505550000000005,5040,5091,4971,0.3624502,0.05485109,-1.231039,-0.3235322,0.11813339999999999,0.2002868,-0.001033297,-0.0014309670000000002,-0.000260771,0,0,0.08587558,0.4503939,-7.0376886,106.9242240,1073160,149090,1069,-1782,-6,179.3708,4.979163,0.0,1520,1663,1556,1434,1431,1397,0,0,0,0,0,0,0,0,0,0,9.581742,20.80065,-1.069798,291,56,23,8.5,2.74,0.91,-804.5395,50.21593,-53,-21
89735,9/12/2019, 10:05:56 ,1568260000000000.0,1872630,897.8525,0.5467356,5039,5056,4981,0.28697790000000006,0.04546873,-1.108593,0.2632699,0.03073306,0.2038622,-0.001035003,-0.00143766,-0.000267613,0,0,0.08304509,0.44562929999999995,-7.0376605,106.9241801,1073180,149116,1132,-1737,-5,179.2803,4.9737919999999995,0.0,1520,1662,1548,1434,1431,1397,0,0,0,0,0,0,0,0,0,0,9.946635,20.73701,-0.8288395000000001,295,56,23,-1.29,2.77,0.89,-778.681,44.761309999999995,-57,-14
89750,9/12/2019, 10:05:56 ,1568260000000000.0,1872993,897.8564,0.36915180000000003,5037,5107,4983,0.2768262,0.04067954,-1.047138,-0.27916290000000005,0.02988602,0.18129920000000002,-0.0010384889999999999,-0.001443523,-0.00027352,0,0,0.08110594,0.4406509,-7.0376283,106.9241342,1073180,149113,1210,-1686,1,179.1897,4.968477,0.0,1455,1669,1548,1456,1382,1355,0,0,0,0,0,0,0,0,0,0,9.221382,20.74887,-0.06141662,299,56,23,-5.58,2.78,0.89,-757.4936,42.379090000000005,-59,-10
89763,9/12/2019, 10:05:56 ,1568260000000000.0,1873291,897.85,0.3518398,5036,5043,4988,0.2130879,0.02879805,-0.9893006,-0.143648,0.05263530000000001,0.22159859999999998,-0.001033579,-0.001439755,-0.000278312,0,0,0.07190353,0.43868320000000005,-7.0375965,106.9240930,1073180,149115,1282,-1634,-12,179.1014,4.962076000000001,0.0,1439,1672,1548,1461,1368,1345,0,0,0,0,0,0,0,0,0,0,8.566028999999999,20.77904,-0.3419158,302,56,23,-11.79,2.81,0.89,-729.4313,38.6833,-62,-4
89781,9/12/2019, 10:05:57 ,1568260000000000.0,1873650,897.8423,0.1835125,5035,5091,4930,0.1902796,0.03706599,-0.9292384,-0.1604991,0.09742895,0.1849409,-0.00102793,-0.001433592,-0.00028490599999999997,0,0,0.06738789,0.43246590000000007,-7.0375598,106.9240494,1073210,149140,1354,-1579,-23,178.947,4.952401,0.0,1424,1665,1540,1466,1355,1336,0,0,0,0,0,0,0,0,0,0,8.167895,20.80914,-0.5099634,306,55,23,-21.38,2.8,0.84,-707.5207,31.84832,-67,-82
89795,9/12/2019, 10:05:57 ,1568260000000000.0,1873970,897.8821,0.2092217,5034,5090,4979,0.11434180000000001,0.06135397,-0.8686166,-0.2640071,0.09462822,0.2031052,-0.00102587,-0.001430628,-0.00029035599999999997,0,0,0.06035769,0.4225259,-7.0374872,106.9239722,1073370,149307,1443,-1483,-64,178.8077,4.9424589999999995,0.0,1418,1652,1540,1468,1350,1333,0,0,0,0,0,0,0,0,0,0,7.12287,20.715329999999998,1.4553909999999999,310,55,23,-25.88,2.74,0.77,-684.7792,27.51802,-70,-83
89808,9/12/2019, 10:05:57 ,1568260000000000.0,1874250,897.8502,0.1763631,5034,5091,5003,0.05219373,0.05552672,-0.8083281999999999,-0.04183489,-0.02534707,0.1887415,-0.001025034,-0.001429525,-0.000297569,0,0,0.05687613,0.41422539999999997,-7.0374524,106.9239379,1073550,149482,1472,-1447,-79,178.6267,4.930753,0.0,1409,1655,1532,1472,1343,1327,0,0,0,0,0,0,0,0,0,0,6.276966000000001,20.65243,-0.09631967,314,54,23,-28.38,2.62,0.59,-665.6776,23.087529999999997,-74,-84
89821,9/12/2019, 10:05:57 ,1568260000000000.0,1874513,897.8519,0.10681760000000001,5033,5098,4988,0.08149958,0.06073643,-0.7700078,0.07590789,0.04488173,0.08633676,-0.001022669,-0.001425622,-0.000302308,0,0,0.05346195,0.4056012,-7.0374169,106.9239047,1073740,149672,1503,-1402,-80,178.4804,4.921323999999999,0.0,1391,1647,1532,1478,1327,1316,0,0,0,0,0,0,0,0,0,0,5.639441000000001,20.57601,-0.7802759,316,53,23,-31.87,2.34,0.45,-650.0927,20.09305,-76,-84
89835,9/12/2019, 10:05:58 ,1568260000000000.0,1874850,897.8471,0.11408030000000001,5031,5104,5003,0.03697484,0.06747747,-0.7644947,-0.1499563,-0.06632343,0.00221464,-0.001023492,-0.0014238389999999999,-0.000312668,0,0,0.04749641,0.3851633,-7.0373782,106.9238701,1073980,149912,1522,-1360,-99,178.1827,4.902522,0.0,1389,1644,1516,1478,1326,1315,0,0,0,0,0,0,0,0,0,0,5.995269,20.42192,0.7154965,316,52,23,-33.99,2.16,0.3,-638.418,17.031779999999998,-78,-85
89852,9/12/2019, 10:05:58 ,1568260000000000.0,1875131,897.7557,0.11284560000000002,5030,5082,4998,-0.04487839,0.06553783,-0.7684829000000001,-0.476671,0.007879886,-0.01145078,-0.001024259,-0.001423059,-0.00031879099999999996,0,0,0.0443145,0.3744912,-7.0373394,106.9238362,1074190,150122,1522,-1341,-69,177.9885,4.890759,0.0,1392,1639,1508,1478,1328,1317,0,0,0,0,0,0,0,0,0,0,5.150709,20.30278,1.31228,316,51,23,-38.15,1.54,-0.16,-608.4175,7.781186999999999,-84,-87
89865,9/12/2019, 10:05:58 ,1568260000000000.0,1875431,897.6943,0.1528236,5030,5093,5003,-0.15732739999999998,0.06086746,-0.7713394,-0.4410295999999999,-0.0186542,-0.008264246,-0.001025852,-0.001420929,-0.000324255,0,0,0.04588485,0.3662612,-7.0372983,106.9238001,1074300,150235,1502,-1343,-24,177.8012,4.879102,0.0,1406,1642,1500,1473,1340,1325,0,0,0,0,0,0,0,0,0,0,5.179301000000001,20.15483,2.674197,315,51,23,-38.93,1.44,-0.23,-594.1816,4.719919,-86,-88
89878,9/12/2019, 10:05:59 ,1568260000000000.0,1875750,897.7249,0.05626529,5029,5104,5008,-0.2621305,0.05749598,-0.7660100999999999,-0.2741034,0.00572576,0.05228132,-0.001027183,-0.00142128,-0.0003305,0,0,0.04472416,0.361729,-7.0372581,106.9237635,1074350,150287,1468,-1362,5,177.6006,4.865797,0.0,1424,1650,1508,1466,1356,1336,0,0,0,0,0,0,0,0,0,0,4.393822,20.0042,-0.15217750000000002,316,51,23,-39.71,1.35,-0.28,-572.0717,0.2449015,-89,-89
89892,9/12/2019, 10:05:59 ,1568260000000000.0,1876091,897.7188,0.02608885,5028,5088,5010,-0.2800685,0.058920900000000005,-0.7660279999999999,0.04471087,0.02502547,0.0031792540000000003,-0.001032739,-0.001424434,-0.000338834,0,0,0.03869464,0.35259050000000003,-7.0372192,106.9237266,1074330,150262,1429,-1390,29,177.3661,4.848733,0.0,1415,1646,1508,1469,1348,1331,0,0,0,0,0,0,0,0,0,0,3.6335260000000003,19.913729999999997,-0.5652511,315,51,23,-40.17,1.35,-0.28,-559.6317,-2.671652,-91,-90
89911,9/12/2019, 10:06:00 ,1568260000000000.0,1876513,897.7576,0.1452413,5027,5107,5024,-0.29668449999999996,0.05870471,-0.7898731999999999,0.02677865,-0.04081092,-0.00960596,-0.001035779,-0.0014242120000000002,-0.00034967900000000004,0,0,0.03889353,0.3372732,-7.0371521,106.9236575,1074170,150102,1348,-1441,73,177.045,4.822125,0.0,1413,1650,1508,1470,1346,1330,0,0,0,0,0,0,0,0,0,0,3.6816230000000005,19.78215,0.16070079999999998,313,51,23,-41.16,1.53,-0.13,-546.0947,-11.00943,-97,-93
89924,9/12/2019, 10:06:00 ,1568260000000000.0,1876794,897.7593,0.02869165,5026,5083,4986,-0.3215558,0.06389742,-0.8330914,-0.16968429999999998,0.09743524,-0.16013370000000002,-0.001038171,-0.00142177,-0.00035768,0,0,0.03721409999999999,0.3250166,-7.0371187,106.9236206,1073970,149901,1305,-1463,91,176.8074,4.799997,0.0,1416,1647,1508,1469,1349,1331,0,0,0,0,0,0,0,0,0,0,4.038288,19.62583,-1.0128549999999998,310,52,23,-41.37,1.69,-0.01,-545.1481,-13.70335,-99,-94
89940,9/12/2019, 10:06:00 ,1568260000000000.0,1877092,897.7874,0.0414983,5025,5067,4998,-0.3008672,0.05637275,-0.9375159,-0.07523346,-0.1211591,-0.234131,-0.001040336,-0.001423239,-0.00036544699999999997,0,0,0.03443723,0.3125956,-7.0370890,106.9235858,1073780,149717,1257,-1489,61,176.6048,4.778377,0.0,1400,1654,1524,1475,1335,1321,0,0,0,0,0,0,0,0,0,0,3.165637,19.47656,-0.5251534999999999,307,53,23,-41.67,2.02,0.23,-544.4561,-17.599510000000002,-102,-95
89953,9/12/2019, 10:06:00 ,1568260000000000.0,1877375,897.8323,0.0302737,5024,5095,4981,-0.3131395,0.03336897,-0.9888029,-0.1897826,0.106178,-0.21680300000000002,-0.001045172,-0.00142295,-0.00037215400000000003,0,0,0.03182557,0.3030145,-7.0370606,106.9235506,1073690,149626,1211,-1520,49,176.4309,4.758337,0.0,1398,1668,1532,1475,1333,1320,0,0,0,0,0,0,0,0,0,0,1.288225,19.44226,-1.297258,304,54,23,-41.83,2.15,0.33,-543.6295,-20.09305,-104,-96
89971,9/12/2019, 10:06:01 ,1568260000000000.0,1877731,897.8175,0.03215504,5023,5070,4988,-0.39890929999999997,0.041133499999999996,-1.060209,-0.290736,0.09002466,-0.18289860000000002,-0.001047847,-0.001424735,-0.000376728,0,0,0.03251126,0.2884078,-7.0370310,106.9235113,1073530,149466,1154,-1558,68,176.3081,4.74165,0.0,1426,1670,1540,1466,1357,1337,0,0,0,0,0,0,0,0,0,0,1.8969619999999998,19.389429999999997,0.8412124,299,55,23,-42.08,2.52,0.57,-562.715,-25.981820000000003,-109,-98
